commit_id,OSV-2020-2184,OSV-2021-1589,OSV-2021-1791,OSV-2021-21,OSV-2021-213,OSV-2021-22,OSV-2021-221,OSV-2021-246,OSV-2021-247,OSV-2021-27,OSV-2021-274,OSV-2021-369,OSV-2021-404,OSV-2021-429,OSV-2021-464,OSV-2021-481,OSV-2021-485,OSV-2021-487,OSV-2021-496,OSV-2021-498,OSV-2021-526,OSV-2021-622,OSV-2021-639,OSV-2021-847,OSV-2021-897,OSV-2021-997,OSV-2022-1242,OSV-2022-322,OSV-2022-34,OSV-2022-4,OSV-2022-486,OSV-2022-511,OSV-2023-319,OSV-2023-51
d0b9b7cd0348cc34a68a1221b7c5d9dc912d7137,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
38b23d5ab3c67c5528faed5750611f34c3f18f3f,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
765c121fd11b8f721f570f7a868b21941caa79d4,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
0fb1d8637c1ef754a76bf705ea31311f746f69ce,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
d1ea514286c47433dabcf47b11cf81d2248ca5bf,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
f9f6797a9051aecf4e65fd3800e911c203060afb,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
f84af976e1d85953d2392dd6f27fa1886059955a,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
48123a7d2e7409ecd0e74f64a326fa7f2af0627d,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
9891844f91bf7dc3531f0a6e549e35dcd3306d71,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
0248b70723b30c8adbd70316e01574f80bde1975,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
3fa70225d9e016523de3b977fd8942cab58c92f3,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
ce9aa2247006ed182dabb922bd3536b13375c4cf,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|1,0.5|0,0|0,0.5|1
e670bb4036fd7c840b1c206b8739f292346b1aa9,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1
2112e1398b74ea0c6759f82679247ad5f2ab790c,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1
cf02dfc992ae5544c92f69befc7093aacf168e77,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0.5|0,0|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
62800b0f6dcaf61641fda4daaa0851b5bfd8863b,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
fb61b638be99bf3f89a170fc632ca9478efbd3c8,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
6d755d32961aba5405e0f9d7ab7d57859f643532,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
36e9c586abab7aaf8a4f3f49f5ed6d0ccb54cada,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
40232224b5b3429f55634088c13b9fc6967888c5,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
abfebc4c4e0f747be1257a21332feac1477f2c2f,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1
7af5d836c5ab8a91db89ebb915564fca5d79d6d4,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1
f1f42afb9a7f6b554a71270e5060dc7d33b66145,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1
f489cdbd0a2567e07365671618fd859a31eec4ae,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
9ed0d3cb37b16ac5e3c54cde6b43acfd53cccf78,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
c9084224f4eae8cb52dedd39db6790362ded1c7c,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
77872d9f9425c34837d21ee9aea70ab1efa19487,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
2b53dc708c254053de69990b1da869c99cfdf409,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
fff2146e7e30e7670b755e3f72dc2809bb61b848,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
31f8fa1d77a6ea1e7cf113a86b86e39f359bde2d,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
eeae3142781f74b69b526db31dfca6a61eee2f79,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
a3954c73081c1db2a7893950123a228fe6d01b3d,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
2a0dee4a959616e05e1eec40969068ad1a0e5868,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
f384c1a73447d65f50d91fdce0ac744972ecc733,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
dc2996296d02729c48007822fd23257a6a813d0b,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
979c7f8e26fce06eacb0be81e27981ce3d4f24ea,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
57f92638b907cbe0dc1645d26dc901d4fbeac477,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
e0459598fddd6e2b5119d29f2c621f14650fe5f1,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
2939f1f7fca26cd440cc4d93b8cc409e3e75e7ab,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
ba833721559dac0b2e543d1e32b21564b3dc81b3,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
f24c576f17faae36fdd1636e5db71aba912d4be7,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
c61ea39ca0d85ffeb1a0576142427d7493861112,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
ca87d15f6e22dfae13f8e867bd7795757c0a6bea,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
fca3a5108ba47480f283e80bbe2342137dd32353,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
20f215fc11cacdf3bb20391f658cd83ab1f5624b,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
20b1ded1c0546ec53c9ffeb73823c7bdcf144b70,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
1d7b97ce50b211fade6318bb59bf919c98316325,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
4eefbd18fcb96234aed9ae4ab956af8473041744,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
4580eea428c6ce2a0fd5cfdb8240196830615bb7,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
f895673e50c333744cb2f171c2c03faeb2006f84,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
eff7f315171e4adfda4b5aeaa25294b30e8193c2,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
cd8f7eac1dd81a30e11c7e08effa13812268e88c,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
3451c8c59fabf4d540fc83ddd5c31061aef74ace,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
91789b65699fed69b8e31b22b3c02d435b38a24b,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
4327a6a1bf568f5b1c59a32152ec5b64811fdba9,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
27b004bf27c9879226da557b6055e3f151af8a9a,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
1a79d783cc791faf12fa9f6f6f92c26fb8be4967,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
3fa472ca1347822791296b7aacec0c4dd6fa7cdb,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
776beaf88a7f32ca09ba1d5abc8c7ac4d9144d48,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
8fc28ab8cee01210ea7ff19326a5f17f79fe77ff,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
0e261baa4c0729b58023da7a8bb5de8d907081aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b63329c4763a6a00e813d52d71dd2ac77b651ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7e68cbd611d9a19808c29417eb731e1b4eb829,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
2324c9516ee9ea321d312b28a644236aa9ee1d9d,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
0f3e6550f1a3140c58cd18115311379307035a05,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
d53cade744e02683294f65ef542d5897ba3eece2,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
3cd637f55e83da678b1018af8c1cb781f359c510,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
ff9dcbdf51807d89938a03d10ae18d9376e0eee0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
4f6d42ab4b25e781dad94c5324dab8a4dbb702ad,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
3194dabbce407f18bb1b2c7c6a93a8fff444dce0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
79e921d904d46fc9edc292e02a48f1aa54567a7d,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
54a7337f5e0524633a700b9e4cc4d4adf2c130e4,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
6fc47908dec91ed450f0a372a18a2ebc6188e815,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
6ab571f1ee7cdd4dcf94a8919e71c6685bbd34ba,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
5eff30b8b3bc8753baa98020300bddd4e158f6ad,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
cb44cf0fc82cf19efb002bba0eb5cc42e9527c3f,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
85d3e78e5fd4f23612c13fa71c9ee1ba5c4d5894,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
0dc0fa102b087f8b518605899475e7b219de0572,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0
