commit id,OSV-2020-1046,OSV-2020-1720,OSV-2020-1836,OSV-2020-1844,OSV-2020-1848,OSV-2020-1860,OSV-2020-1981,OSV-2020-1990,OSV-2020-209,OSV-2020-2157,OSV-2020-2178,OSV-2020-2222,OSV-2020-2254,OSV-2020-2276,OSV-2020-366,OSV-2020-452,OSV-2020-525,OSV-2020-55,OSV-2020-693,OSV-2020-885,OSV-2020-969,OSV-2021-1017,OSV-2021-262,OSV-2021-474,OSV-2021-537,OSV-2021-538,OSV-2021-915,poc count
c3924859a91da0619a35653f08a4819d9df4f9c3,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
aeef29238e661b142008704b33b37f4969143cfe,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b8d9b840eec5cbc005693f66ffe285274e442348,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f301ec98b6b9666ee5b2837a5b40e913f56fd335,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
0a610319bde92125633e0cd4f0d8b59bd029831a,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
663894951300d99166be49d1fe3f7a100252d4da,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5721961be2520cd25283d742ef80c59400f423af,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
15b1e93b513d68838a4953e46b19ed40e0293b15,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
e429fe03c555d7abe62de4e0a878d8e910de160a,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
88dce1218176c81aef74dc86a26df536b93cec26,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
78c79c0efbffe98716130a12c5b29bb091d53bfe,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f20b646a97f1f791b73c7a23f5e6a68be44d0605,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
4abacbf5c1648aa69296679042fa7a1b057a910c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b6febc0c7a84e23dcc5c26dea20846446a5e4249,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f556c275f7fb5ab44a95f46f1909dfa5244925ab,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
968815e6ef91ba3ed4175eee6ea8adb6cebcedb4,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f1d46401cb93ab7c3581218b327af55ea87e2e2d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b77e0faadb5f6edb8272d2856f5fff49884664fa,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
c2a8102615c9bfc7dd004df61e4d6a46ad6e5586,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
be152f78b41cf3c5bcc66aa2b96136284c984064,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b9d4f0c7d8bf2320b73b44bb55c28b23010a3e1c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
9b0983e96d9a5b53117257437e972cbcb49bb4a5,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b2f86b3997f2da5fa9f172270a7bfa7f4bdf988f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
44c22b7820b34cb6c4ef56024ee9d04f693e03e1,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8551e84d74af24638581a473775b71e6aad10dcf,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7fb0696a29912aad8ff951d71a702cb31962eb37,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b89fbce9f2e24c6ca80b8e5fafef1ab1a188cf5f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
1e05e9aff0b2372639b2352d08c8de8df7da53ff,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2f5514a2d1ed079b3d25b46de0e93bd1ad598815,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
fe24707c00c7753da8b7cc989cf4811590a8b944,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
9681193ad58731de19a5d7c452a706a8a716577d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d06f23e89bdfeee0003812e3cd7b7f37d37a6da8,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
267aea759c03405d368b06824df61ec82f25877f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
501311c4e38e6b2bae9525fa6d46ce9a9f41180a,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d6280226739904ea4c8d89b07c6926276f40580c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f1bcadfbe9d156adbe509b0860511ee41add0c67,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b91cfa8cd7bff91245e9b1e4a7455d183f964bd0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
6ed3939ae5a4517251eafc96b2fbdefdded1b34f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
dc29b0fe18108f34cac5f2f7d5e5006b189f193c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
e45712bd29ebe405a8ee48aceac751c2f277e164,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
0ba44cbec66ca2d47eac05c50aab0d3529e4ba24,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
1e7e6e11a482f5b2c5fcbab38376e4453578f4b0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b2d082f4aac4110e6ba1a3fdd156955d5150b8d9,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f4d28a18b96d39926e11ae75e0a2f2e47789f190,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d5ecafc334aeb333a274ec19b19b92dd261ae8fb,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7840804762f720d1a8886d9c76390c117ac6ef07,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
396aabcb7b578b6b7fcacd21f8f22af1c012fac6,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7ba89620bf8c4757b5f6bec2921e7eac7991ccf1,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
768bd1dde7d3815325edb3f1f920a51862f61feb,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
591ffad5dc9ee8e19d95c6ecd7dd827dca36553c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5eff42e39e14f8122c5a8296d28282dd7fa74a9d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
1ddef2cd15cdbecfc0b8349f045241509132772e,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7893d2860c1472ade6b2d45c3bd4f97199ced096,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2c26b7392d8d0d7e1db2b6143583376758074dda,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
508f8a9fced369f60e6f0c0f62176ea9427fbf42,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
4c4237f8a33de61627ee27a7fa445e145e595f84,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
71998501f29adbfacf47dea038329fd81712fc9a,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
295f399304644e6b0acde267ac410d0aae4a1aee,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
d1457e9fa3e9e36cab64e6355dca0ffa2176f93b,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
be57a4bf0f40c488c6a60ccd87cbb1767221048d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
ed06787b5e155fc683ee816b6a67a406a6bb1970,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b76e08504afed39b6a4b963ca76f332c9a98fd44,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
127c8d911f860430171436931fa9349d547af009,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
75be610ea006f63f8190b1fb62c6ce8f7ea87bba,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
84ee2be122e0ff746b2500890f4f1211419e740f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
ce659b2f7af54559fc632cf018249c60e9a68e70,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
ddc049e37bac40ec20bfd10f79c69f4dad15d949,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
3c7823d1f0b4870f4ae310aa052821f82debee67,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
a1d53aa2171b65f0208274495f342dfe4b298958,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
0a057a976d8d517a16045c466a88606b1cde3ac4,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
b091165595d309468542ca8fb7e0173b53ace080,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
797414be05220fa371972606d7a6c2e94dd6d8db,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
52d5370c1e3bb1480d82f5f81cabdaf5767354a8,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
f5fe292ae13687e722ec3167fec28e62e5aae3ab,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
3f21dc57b73de829a69c99583916c55b97483da0,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
c03efeee405efe4810b6a35aad7f54c0c689205c,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
8a5a1435f1a7d1b22e3255d2726d8020c15a6658,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
db41cd9ab1033e0c63c894e2dcdd3da14edec3cf,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
a49a64ec79e8129c70b1d16f34acc8562e5ca4be,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
7add7e9dedf41db4f8c5182d340c50ce9e9ca275,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
c1eda420995baa300b6d7ffdaebc872521d0864b,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
3af52cd1c6532edac6f378722983f422d4361033,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
e71b85867f7325c4c03db10a66f31ee826ddbce2,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,5
b02da8348be97d4b24081783f6af46757373bc3e,0|0,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,8
38474739b30cec84232e54921f967aed94e23f5d,0|0,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,8
e8a2644435ddc6a83f10c29bda57de7894d88b00,0|0,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,8
